id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
889,19071984705357,Ivan,Milovanović,ženski,68,Zaječar,20.5.2008.,Njegoševa 37,066/3309616,ivan-milovanović@gmail.com,211592,19.07.19847-05357,,,64563,aktivan,
890,28081962883270,Dragan,Jovanović,muški,41,Vršac,26.3.2004.,Kralja Aleksandra 114,065/9111497,dragan-jovanović87@outlook.com,217442,28.08.19628-83270,,,45983,aktivan,
891,05012000841571,Biljana,Vuković,ženski,37,Požega,16.8.2005.,Vuka Karadžića 197,061/4952814,biljana_vuković@eunet.rs,122053,05.01.20008-41571,,,37524,aktivan,
892,14071979743070,Miloš,Vasiljević,muški,63,Niš,11.8.1972.,Princa Evgenija 175,062/3742079,miloš.vasiljević@yahoo.com,185925,14.07.19797-43070,583635936,,36560,aktivan,Redovan korisnik usluga
893,02082003871162,Biljana,Đorđević,ženski,53,Kruševac,12.4.1983.,Branka Radičevića 182,061/3103923,biljana.đorđević35@eunet.rs,90921,02.08.20038-71162,096204216,,55575,neaktivan,
894,05091992757447,Marko,Bošković,ženski,60,Požarevac,12.9.2002.,Nemaninjina 122,069/8463459,marko.bošković@yahoo.com,47579,05.09.19927-57447,,,23501,aktivan,
895,08051982749165,Branislav,Milovanović,ženski,47,Valjevo,11.9.1991.,Jovana Cvijića 10,063/9447358,branislav-milovanović@gmail.com,117876,08.05.19827-49165,,Poreska uprava,95729,aktivan,
896,13011970826315,Petar,Nikolić,muški,46,Subotica,18.11.1994.,Karađorđeva 144,063/1331108,petar.nikolić21@gmail.com,69999,13.01.19708-26315,,,12841,aktivan,
897,28071994866232,Marija,Filipović,muški,46,Kosjerić,14.1.1970.,Milana Toplice 179,066/8442033,marija-filipović@yahoo.com,154245,28.07.19948-66232,,,53217,aktivan,
898,19052002785811,Marija,Pavlović,muški,42,Šabac,15.2.1972.,Bulevar oslobođenja 35,065/3303162,marija.pavlović79@outlook.com,48572,19.05.20027-85811,,Vlada Republike Srbije,96349,neaktivan,Redovan korisnik usluga
899,21011957858426,Miroslav,Dragić,ženski,49,Vršac,2.6.1985.,Milana Toplice 79,060/1444051,miroslav.dragić@ptt.rs,132406,21.01.19578-58426,,,23309,aktivan,
900,10011989701714,Milanka,Ilić,muški,54,Loznica,6.9.1980.,Cara Dušana 66,069/9952321,milanka-ilić@gmail.com,114759,10.01.19897-01714,,Narodna banka Srbije,57719,aktivan,
901,27051968739927,Miroljub,Todorović,ženski,40,Novi Sad,23.6.1998.,Princa Evgenija 186,063/3254351,miroljub_todorović@eunet.rs,81032,27.05.19687-39927,,,90016,aktivan,
902,26081951728902,Gordana,Stanković,ženski,37,Novi Pazar,7.8.1973.,Vuka Karadžića 10,062/2181274,gordana-stanković11@outlook.com,89207,26.08.19517-28902,,,35595,aktivan,
903,18091980740827,Milanka,Kostić,ženski,29,Arilje,20.3.1978.,Cara Dušana 125,065/5776081,milanka-kostić@eunet.rs,225715,18.09.19807-40827,995513187,,13172,aktivan,Redovan korisnik usluga
904,05061960892639,Ana,Pavlović,muški,35,Požarevac,4.9.1998.,Nikole Tesle 195,064/7987740,ana-pavlović28@eunet.rs,154062,05.06.19608-92639,376882243,,54855,aktivan,
905,07101968798501,Snežana,Petrović,ženski,21,Pirot,28.8.1995.,Karađorđeva 148,069/4491324,snežana.petrović86@eunet.rs,75739,07.10.19687-98501,,,55218,aktivan,
906,17061992731877,Tijana,Gavrilović,ženski,52,Čačak,9.8.1975.,Resk reimska 88,066/4418003,tijana_gavrilović48@outlook.com,34946,17.06.19927-31877,,,69836,neaktivan,Redovan korisnik usluga
907,07011955892479,Željko,Rakić,muški,66,Čačak,24.8.2001.,Svetog Save 26,062/3660630,željko_rakić@outlook.com,94090,07.01.19558-92479,,,83303,aktivan,
908,23021955746141,Nikola,Filipović,muški,56,Kraljevo,12.3.2005.,Nemaninjina 162,064/9991927,nikola-filipović48@gmail.com,73756,23.02.19557-46141,,,81610,aktivan,
909,23011977790799,Dušan,Gavrilović,ženski,36,Novi Pazar,18.2.1998.,Svetog Save 108,066/2488601,dušan-gavrilović3@outlook.com,214586,23.01.19777-90799,,,72274,aktivan,
910,09021964880895,Tamara,Ilić,ženski,40,Zrenjanin,24.1.1993.,Nikole Tesle 192,065/5366016,tamara_ilić59@outlook.com,204083,09.02.19648-80895,499517799,,45739,aktivan,
911,14122004896421,Milena,Dragić,ženski,38,Vranje,3.11.1988.,Vuka Karadžića 158,066/5938204,milena_dragić97@eunet.rs,34076,14.12.20048-96421,,,98131,aktivan,
912,23051966863794,Mirjana,Savić,muški,36,Kruševac,14.3.1974.,Vuka Karadžića 46,064/8881913,mirjana_savić@yahoo.com,83173,23.05.19668-63794,,,82735,aktivan,Redovan korisnik usluga
913,14031988729261,Željko,Lazić,ženski,43,Loznica,25.12.2008.,Karađorđeva 51,063/9206509,željko-lazić@eunet.rs,79456,14.03.19887-29261,,,74829,neaktivan,
914,20091960872237,Milanka,Petrović,muški,45,Vranje,21.3.1995.,Gavrila Principa 171,065/8946395,milanka.petrović@yahoo.com,69556,20.09.19608-72237,8357817010,,47242,aktivan,
915,21071950766114,Petar,Simić,muški,58,Niš,2.3.1992.,Gavrila Principa 180,062/5895470,petar.simić14@gmail.com,55619,21.07.19507-66114,,Narodna skupština Republike Srbije,70151,aktivan,
916,06041967859698,Željko,Gavrilović,ženski,44,Kragujevac,7.11.1985.,Bulevar revolucije 95,064/7745674,željko-gavrilović@outlook.com,129811,06.04.19678-59698,888288302,,77275,aktivan,
917,25101967888250,Aleksandar,Milošević,muški,25,Arilje,4.6.1995.,Resk reimska 63,060/9512009,aleksandar.milošević@eunet.rs,147485,25.10.19678-88250,1952093010,,43625,neaktivan,Redovan korisnik usluga
918,04031961829656,Tamara,Jovanović,ženski,37,Kosjerić,22.4.1974.,Branka Radičevića 131,066/0648961,tamara.jovanović77@ptt.rs,187936,04.03.19618-29656,661086812,Ministarstvo prosvete,73845,aktivan,Redovan korisnik usluga
919,12051968717561,Borislav,Vuković,muški,30,Kruševac,26.11.1974.,Nikole Tesle 92,064/2734375,borislav_vuković63@eunet.rs,194707,12.05.19687-17561,066128786,,26252,aktivan,
920,08091959774086,Željko,Milošević,muški,61,Bajina Bašta,16.10.2005.,Svetog Save 161,065/8726230,željko.milošević19@gmail.com,63181,08.09.19597-74086,,,94605,aktivan,
921,15061958715011,Nikola,Mihajlović,muški,40,Požarevac,27.12.1972.,Branka Radičevića 149,065/0159798,nikola_mihajlović@yahoo.com,186749,15.06.19587-15011,,,40719,aktivan,Redovan korisnik usluga
922,01021958756440,Petar,Vasiljević,muški,54,Kosjerić,16.11.1979.,Kneza Mihaila 184,061/0281895,petar.vasiljević16@eunet.rs,229685,01.02.19587-56440,090953481,,43975,neaktivan,
923,14081957857129,Mladen,Gavrilović,muški,69,Kragujevac,2.5.1971.,Kneza Mihaila 157,064/2266462,mladen_gavrilović25@gmail.com,162356,14.08.19578-57129,,,35273,neaktivan,
924,20031980844438,Nikola,Stamenković,ženski,52,Zrenjanin,15.9.2003.,Kralja Aleksandra 40,062/0881780,nikola_stamenković@eunet.rs,175292,20.03.19808-44438,114035234,Ministarstvo zdravlja,82988,aktivan,
925,24061966710824,Marko,Jovanović,ženski,28,Arilje,17.8.2001.,Kneza Mihaila 111,069/1601295,marko.jovanović@gmail.com,141589,24.06.19667-10824,,Ministarstvo unutrašnjih poslova,57982,aktivan,
926,19011960804518,Jasmina,Rakić,muški,44,Šabac,15.9.1979.,Nemaninjina 118,064/0943885,jasmina.rakić90@ptt.rs,90318,19.01.19608-04518,2107869710,Ministarstvo zdravlja,77111,aktivan,Redovan korisnik usluga
927,20101952763148,Zoran,Ilić,ženski,67,Kraljevo,20.4.1981.,Vuka Karadžića 25,063/9611438,zoran.ilić68@eunet.rs,228983,20.10.19527-63148,,,62086,aktivan,
928,06062003857169,Branislav,Milošević,ženski,49,Kraljevo,14.3.1989.,Nikole Tesle 169,062/9649171,branislav_milošević6@yahoo.com,56337,06.06.20038-57169,666451259,,62812,aktivan,
929,09111961711072,Srđan,Stamenković,muški,49,Leskovac,22.1.2008.,Nikole Tesle 105,061/2325636,srđan_stamenković@ptt.rs,185599,09.11.19617-11072,,,73113,aktivan,
930,27111974865074,Biljana,Ilić,muški,47,Zaječar,3.1.2004.,Vuka Karadžića 138,069/5543977,biljana_ilić12@gmail.com,227775,27.11.19748-65074,,,73868,aktivan,Redovan korisnik usluga
931,20081999707022,Srđan,Savić,ženski,39,Arilje,21.12.1976.,Stevana Sremca 86,064/5628930,srđan-savić@gmail.com,196846,20.08.19997-07022,,,34242,aktivan,
932,04111990738206,Borislav,Matić,muški,45,Smederevo,13.11.2002.,Cara Dušana 31,066/5698520,borislav-matić16@gmail.com,44866,04.11.19907-38206,,Narodna skupština Republike Srbije,24802,neaktivan,Redovan korisnik usluga
933,14051969804423,Petar,Mihajlović,ženski,36,Valjevo,19.3.1989.,Kralja Aleksandra 153,064/0897411,petar-mihajlović55@gmail.com,32756,14.05.19698-04423,,,56036,aktivan,
934,26052003741066,Miroljub,Vasić,ženski,64,Vranje,12.2.1989.,Nemaninjina 133,062/3014291,miroljub_vasić@eunet.rs,82488,26.05.20037-41066,,,60291,aktivan,
935,24021986867530,Zoran,Tomić,muški,43,Vranje,15.2.1998.,Cara Dušana 45,062/3279561,zoran.tomić58@yahoo.com,35550,24.02.19868-67530,,,28454,aktivan,
936,04111990794864,Đorđe,Filipović,ženski,32,Vranje,25.8.1975.,Takovska 178,066/5319197,đorđe-filipović@ptt.rs,130326,04.11.19907-94864,,,15403,aktivan,Redovan korisnik usluga
937,10061979802078,Dragan,Nikolić,muški,55,Novi Pazar,28.6.2005.,Branka Radičevića 122,060/9329592,dragan-nikolić@gmail.com,133155,10.06.19798-02078,364681888,,91669,aktivan,
938,09021982863361,Petar,Filipović,muški,48,Subotica,23.4.1974.,Stevana Sremca 43,063/8300794,petar_filipović78@gmail.com,80387,09.02.19828-63361,,,61646,aktivan,Redovan korisnik usluga
939,25071953700252,Milena,Bošković,muški,66,Bor,20.10.1979.,Kružni put 63,062/1914916,milena.bošković@gmail.com,93378,25.07.19537-00252,,Agencija za privredne registre,29430,aktivan,
940,18021992757971,Srđan,Petrović,muški,61,Zaječar,13.1.1988.,Nemaninjina 167,062/4225096,srđan-petrović@ptt.rs,110174,18.02.19927-57971,,Poreska uprava,78843,aktivan,
941,05032003854782,Željko,Radosavljević,ženski,47,Arilje,24.11.1999.,Kružni put 145,065/4515123,željko.radosavljević@eunet.rs,146526,05.03.20038-54782,,,63012,neaktivan,
942,16121998854251,Ivan,Petrović,muški,20,Sombor,7.1.2008.,Dušanova 128,069/5656923,ivan.petrović@eunet.rs,213610,16.12.19988-54251,,,64869,aktivan,
943,25101985736629,Miroljub,Matić,muški,36,Kragujevac,21.3.1987.,Branka Radičevića 139,066/2291115,miroljub-matić@yahoo.com,162691,25.10.19857-36629,,,81406,aktivan,
944,25021991713244,Đorđe,Stojanović,muški,30,Šabac,19.3.1976.,Gavrila Principa 180,066/7591855,đorđe.stojanović59@eunet.rs,211177,25.02.19917-13244,134746037,,91301,neaktivan,
945,09041985789094,Nenad,Filipović,ženski,23,Aranđelovac,18.2.2009.,Gavrila Principa 110,063/8244036,nenad_filipović44@yahoo.com,74678,09.04.19857-89094,,,14095,aktivan,
946,16071970830113,Dragan,Milošević,muški,58,Požarevac,4.5.1975.,Nikole Tesle 191,065/4114844,dragan_milošević@ptt.rs,174642,16.07.19708-30113,588008133,,71220,aktivan,
947,25031986877773,Miroslav,Savić,ženski,25,Beograd,17.8.1989.,Milana Toplice 157,061/4345188,miroslav.savić59@outlook.com,31531,25.03.19868-77773,580669734,,14041,aktivan,
948,01071969760198,Marina,Bošković,muški,32,Arilje,13.7.1990.,Svetog Save 5,064/3674988,marina-bošković58@ptt.rs,120071,01.07.19697-60198,6433171810,,27680,aktivan,Redovan korisnik usluga
949,20011976703765,Ivana,Pavlović,muški,41,Aranđelovac,1.4.1992.,Princa Evgenija 160,060/3623037,ivana_pavlović78@outlook.com,72936,20.01.19767-03765,,,41422,aktivan,
950,27111966795013,Vladimir,Branković,muški,32,Gornji Milanovac,8.9.1988.,Stevana Sremca 177,063/7944943,vladimir-branković68@outlook.com,133825,27.11.19667-95013,,,62688,aktivan,
951,14101995799722,Miloš,Tomić,ženski,46,Požarevac,1.1.2003.,Stevana Sremca 57,069/4822661,miloš.tomić@ptt.rs,226926,14.10.19957-99722,,,82841,neaktivan,
952,12051956800221,Đorđe,Antonijević,muški,23,Arilje,25.1.1977.,Bulevar revolucije 77,060/3405954,đorđe-antonijević@yahoo.com,176294,12.05.19568-00221,,,95552,aktivan,
953,12021983767175,Đorđe,Mihajlović,ženski,35,Beograd,27.10.1990.,Dušanova 195,065/1380221,đorđe_mihajlović26@yahoo.com,229760,12.02.19837-67175,,Republički zavod za statistiku,60440,aktivan,
954,11021958744412,Milena,Stojanović,muški,35,Sombor,18.12.1996.,Kneza Mihaila 191,062/8194534,milena_stojanović@gmail.com,31404,11.02.19587-44412,,Poreska uprava,95600,aktivan,Redovan korisnik usluga
955,25051951837138,Miroslav,Simić,muški,49,Aranđelovac,13.3.1990.,Stevana Sremca 41,064/7231259,miroslav.simić48@ptt.rs,116461,25.05.19518-37138,,Republički zavod za statistiku,78942,aktivan,
956,24112005811397,Željko,Tomić,ženski,43,Pančevo,16.6.1982.,Stevana Sremca 107,066/8079388,željko.tomić@gmail.com,223561,24.11.20058-11397,739415525,,16385,neaktivan,
957,10031986799484,Vladimir,Đorđević,muški,57,Bor,22.10.2000.,Nikole Tesle 16,064/6151644,vladimir-đorđević@outlook.com,101236,10.03.19867-99484,,,98058,aktivan,
958,11012004845987,Tamara,Stevanović,muški,36,Gornji Milanovac,15.3.1984.,Svetog Save 103,069/7728286,tamara_stevanović@outlook.com,46740,11.01.20048-45987,,Agencija za privredne registre,21351,aktivan,
959,03121994789982,Borislav,Dragić,muški,28,Pančevo,10.7.1988.,Vuka Karadžića 131,069/6637626,borislav.dragić@gmail.com,208137,03.12.19947-89982,091008187,,53013,aktivan,Redovan korisnik usluga
960,05041964761171,Jasmina,Gavrilović,ženski,69,Smederevo,18.11.2008.,Branka Radičevića 117,061/3054883,jasmina_gavrilović@yahoo.com,194385,05.04.19647-61171,,Ministarstvo unutrašnjih poslova,14413,aktivan,Redovan korisnik usluga
961,11082003854111,Mirjana,Savić,muški,52,Subotica,6.10.1999.,Branka Radičevića 61,060/5288515,mirjana.savić59@eunet.rs,180522,11.08.20038-54111,700269819,,47806,aktivan,
962,05072003734543,Marina,Savić,muški,69,Valjevo,5.2.1978.,Vuka Karadžića 9,062/2674187,marina_savić@eunet.rs,96194,05.07.20037-34543,524959919,,61860,aktivan,
963,19041968870667,Nenad,Stevanović,ženski,35,Kraljevo,8.1.2007.,Milana Toplice 72,069/9448863,nenad-stevanović@gmail.com,94781,19.04.19688-70667,,,90471,neaktivan,
964,04081974877260,Miroslav,Rakić,ženski,55,Beograd,11.10.1984.,Njegoševa 179,062/4208745,miroslav_rakić@gmail.com,216106,04.08.19748-77260,,Ministarstvo zdravlja,41106,aktivan,
965,10051992820979,Ivana,Jovanović,ženski,41,Subotica,3.6.2009.,Mihajla Pupina 118,062/9150808,ivana_jovanović@outlook.com,130086,10.05.19928-20979,319902858,,19676,neaktivan,
966,11111961778187,Željko,Filipović,ženski,50,Aranđelovac,23.7.1981.,Bulevar revolucije 18,062/6157658,željko_filipović51@eunet.rs,54789,11.11.19617-78187,,,52898,neaktivan,
967,10121965836771,Miroslav,Dragić,ženski,31,Pirot,8.4.2004.,Karađorđeva 44,069/6329981,miroslav-dragić77@gmail.com,77778,10.12.19658-36771,427960456,Ministarstvo prosvete,47098,aktivan,Redovan korisnik usluga
968,14072001741125,Ivan,Dragić,muški,50,Požega,27.6.1993.,Nikole Tesle 133,069/5433096,ivan.dragić@ptt.rs,130656,14.07.20017-41125,,Ministarstvo zdravlja,59260,aktivan,
969,02041963805238,Maja,Savić,muški,25,Aranđelovac,1.4.2006.,Bulevar oslobođenja 14,065/8533179,maja_savić2@ptt.rs,40059,02.04.19638-05238,,,55274,aktivan,
970,16081969812217,Danica,Savić,muški,38,Zaječar,25.9.1999.,Bulevar oslobođenja 114,061/8078165,danica-savić@ptt.rs,108159,16.08.19698-12217,,Ministarstvo unutrašnjih poslova,83598,aktivan,
971,26101960855566,Vladimir,Branković,muški,65,Gornji Milanovac,26.8.1973.,Kralja Aleksandra 96,061/8328631,vladimir.branković@eunet.rs,225534,26.10.19608-55566,,Ministarstvo zdravlja,39429,aktivan,Redovan korisnik usluga
972,26021951749433,Milena,Petrović,muški,69,Smederevo,14.2.1970.,Dušanova 169,064/3632821,milena.petrović@eunet.rs,227523,26.02.19517-49433,,Narodna banka Srbije,52660,aktivan,
973,08041955768451,Zoran,Đorđević,muški,44,Valjevo,15.7.2006.,Bulevar revolucije 4,066/0244810,zoran.đorđević@ptt.rs,214690,08.04.19557-68451,,,30182,aktivan,
974,11121994858435,Marina,Lazić,muški,66,Aranđelovac,14.10.1979.,Takovska 181,061/3241488,marina-lazić50@gmail.com,40389,11.12.19948-58435,,Narodna banka Srbije,59967,aktivan,
975,14051997704105,Tamara,Milovanović,ženski,29,Čačak,15.8.1970.,Bulevar revolucije 2,069/7449066,tamara-milovanović@yahoo.com,154528,14.05.19977-04105,,,97408,aktivan,
976,26121972748974,Mladen,Petrović,muški,61,Smederevo,24.7.1984.,Cara Dušana 183,069/5157227,mladen.petrović@ptt.rs,132754,26.12.19727-48974,265922384,,37983,aktivan,
977,26021978756084,Borislav,Filipović,ženski,20,Sremska Mitrovica,28.3.1981.,Jovana Cvijića 31,069/0462505,borislav-filipović43@gmail.com,200017,26.02.19787-56084,,Narodna skupština Republike Srbije,38128,aktivan,
978,14081998742140,Zoran,Đorđević,ženski,38,Vranje,7.9.1997.,Kneza Mihaila 133,060/3298879,zoran.đorđević@gmail.com,38215,14.08.19987-42140,,,68560,aktivan,
979,11121979734541,Maja,Mihajlović,ženski,24,Novi Sad,28.8.1989.,Nikole Tesle 161,069/5400954,maja-mihajlović@gmail.com,120607,11.12.19797-34541,,Republički zavod za statistiku,84845,aktivan,
980,11051981710737,Jelena,Đorđević,muški,33,Gornji Milanovac,19.5.1988.,Njegoševa 10,060/2530031,jelena-đorđević38@ptt.rs,176626,11.05.19817-10737,,,21543,aktivan,Redovan korisnik usluga
981,01041956728194,Ivana,Savić,muški,27,Loznica,1.3.1998.,Bulevar oslobođenja 4,063/3328085,ivana.savić@yahoo.com,139260,01.04.19567-28194,,,61627,neaktivan,
982,12101985873258,Tijana,Tomić,ženski,56,Vršac,11.2.1991.,Princa Evgenija 173,065/6192583,tijana-tomić@eunet.rs,46081,12.10.19858-73258,766026417,Ministarstvo zdravlja,37410,neaktivan,
983,01031958706975,Maja,Kostić,muški,63,Pirot,16.8.2004.,Kralja Aleksandra 192,062/5107781,maja-kostić@gmail.com,60278,01.03.19587-06975,,,23516,aktivan,Redovan korisnik usluga
984,19011968814168,Gordana,Pavlović,ženski,37,Užice,16.3.1971.,Princa Evgenija 3,062/3082741,gordana-pavlović17@eunet.rs,78667,19.01.19688-14168,,,98269,neaktivan,
985,23031951875255,Snežana,Gavrilović,ženski,63,Zrenjanin,20.1.1998.,Takovska 178,063/7952336,snežana-gavrilović@yahoo.com,109723,23.03.19518-75255,630522370,,32470,aktivan,
986,13041999703106,Dragan,Stamenković,ženski,53,Lučani,19.8.2003.,Vuka Karadžića 23,060/3725980,dragan.stamenković79@eunet.rs,151987,13.04.19997-03106,803675663,,15669,aktivan,
987,21101982709071,Željko,Todorović,ženski,26,Kosjerić,18.4.2009.,Stevana Sremca 78,069/3828831,željko.todorović13@gmail.com,194810,21.10.19827-09071,,,14651,aktivan,Redovan korisnik usluga
988,10051974744672,Jelena,Vasiljević,ženski,37,Valjevo,10.4.1986.,Svetog Save 23,063/9832886,jelena_vasiljević@outlook.com,139443,10.05.19747-44672,,,37163,aktivan,
989,15081997752579,Ivan,Todorović,ženski,23,Bajina Bašta,27.11.2005.,Jovana Cvijića 36,060/6385430,ivan-todorović@ptt.rs,166505,15.08.19977-52579,,,70712,aktivan,
990,10011952809068,Miroslav,Filipović,ženski,46,Zaječar,8.10.2004.,Vuka Karadžića 27,060/2710991,miroslav.filipović85@ptt.rs,106923,10.01.19528-09068,,,89368,aktivan,
991,09071985757482,Marija,Milošević,ženski,25,Zrenjanin,1.8.2006.,Vuka Karadžića 32,064/3794284,marija_milošević@gmail.com,57857,09.07.19857-57482,,Narodna banka Srbije,35131,aktivan,
992,11111987741504,Mladen,Matić,ženski,21,Novi Pazar,12.3.1976.,Dušanova 1,063/4067076,mladen_matić@ptt.rs,122416,11.11.19877-41504,,Narodna skupština Republike Srbije,26501,aktivan,Redovan korisnik usluga
993,17081968847252,Željko,Savić,muški,21,Arilje,10.12.1978.,Milana Toplice 118,060/4036044,željko.savić65@eunet.rs,156188,17.08.19688-47252,,,92017,aktivan,Redovan korisnik usluga
994,21091963825393,Đorđe,Rakić,muški,23,Sombor,13.12.2007.,Kralja Aleksandra 185,060/0824553,đorđe_rakić@gmail.com,165633,21.09.19638-25393,,,74388,aktivan,Redovan korisnik usluga
995,02022002752139,Milena,Rakić,ženski,61,Zaječar,12.7.1982.,Bulevar revolucije 47,060/4828627,milena.rakić@gmail.com,38581,02.02.20027-52139,,,80391,aktivan,
996,02081973858633,Snežana,Jovanović,muški,20,Vranje,19.10.1971.,Karađorđeva 147,063/3138095,snežana.jovanović@gmail.com,207444,02.08.19738-58633,,,28817,aktivan,
997,06021994810435,Snežana,Mihajlović,ženski,62,Bor,24.11.1995.,Cara Lazara 64,061/8826672,snežana.mihajlović4@eunet.rs,127793,06.02.19948-10435,,,39966,aktivan,
998,27031956816009,Mladen,Ilić,ženski,47,Smederevo,23.5.2000.,Cara Lazara 24,061/6752301,mladen.ilić@ptt.rs,217607,27.03.19568-16009,,,63487,neaktivan,Redovan korisnik usluga
999,21031974897607,Danica,Vasić,muški,59,Lučani,19.10.1974.,Svetog Save 144,060/9219114,danica.vasić@eunet.rs,155980,21.03.19748-97607,,Vlada Republike Srbije,57404,neaktivan,Redovan korisnik usluga
